consensus_barcode01_Q15_0_3(898)	Hyaena_Spotted_TS07055_SNP80.04_cytb	97.720	307	3	4	99	401	307	1	6.28e-152	525	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_3(898)	Aardwolf_SNP76_04_cytb	88.599	307	31	4	99	401	307	1	3.12e-105	370	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_3(898)	White_tailed_Mongoose_TS06128_cytb	84.641	306	43	4	99	400	307	2	1.15e-84	302	White_tailed_Mongoose_TS06128_cytb
consensus_barcode01_Q15_0_3(898)	Zebra_TS07041_Type2_pseudogene	84.039	307	44	5	99	401	307	2	2.50e-81	291	Zebra_TS07041_Type2_pseudogene
consensus_barcode01_Q15_0_3(898)	Horse_MG001448_Equus_caballus_cytb	83.987	306	45	4	99	400	307	2	2.50e-81	291	Horse_MG001448_Equus_caballus_cytb
consensus_barcode01_Q15_0_5(40)	Elephant_TS0743_TS0744_cytb	96.070	229	9	0	101	329	1	229	1.92e-106	374	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_5(40)	Aardwolf_SNP76_04_cytb	81.140	228	39	3	101	326	1	226	4.49e-48	180	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_7(280)	Giraffe_SNP18_03_SNP23.04_cytb	99.674	307	1	0	102	408	1	307	4.84e-163	562	Giraffe_SNP18_03_SNP23.04_cytb
consensus_barcode01_Q15_0_7(280)	Cow_Type2_pseudogene?	85.668	307	44	0	102	408	1	307	2.49e-91	324	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_7(280)	Bushbuck_TS7145_cytb	85.668	307	44	0	102	408	1	307	2.49e-91	324	Bushbuck_TS7145_cytb
consensus_barcode01_Q15_0_7(280)	Greater_Kudu_TS06108_Type1_pseudogene?	85.342	307	45	0	102	408	1	307	1.16e-89	318	Greater_Kudu_TS06108_Type1_pseudogene?
consensus_barcode01_Q15_0_7(280)	Dik_Dik_MGR5_05_CBrevised_cytb	84.691	307	47	0	102	408	1	307	2.51e-86	307	Dik_Dik_MGR5_05_CBrevised_cytb
consensus_barcode01_Q15_0_8(57)	Warthog_TS07135_TS06059_cytb	99.674	307	1	0	100	406	307	1	4.83e-163	562	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_8(57)	Pig_cytb	89.902	307	31	0	100	406	307	1	5.19e-113	396	Pig_cytb
consensus_barcode01_Q15_0_8(57)	Pig_GU135693_Sus_scrofa	89.902	307	31	0	100	406	307	1	5.19e-113	396	Pig_GU135693_Sus_scrofa
consensus_barcode01_Q15_0_8(57)	Roan_TS06105_cytb_ONT	86.275	306	42	0	101	406	306	1	4.13e-94	333	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_8(57)	Bushbuck_TS7145_cytb	85.294	306	45	0	101	406	306	1	4.16e-89	316	Bushbuck_TS7145_cytb
consensus_barcode01_Q15_0_9(215)	Giraffe_SNP18_03_SNP23.04_cytb	99.674	307	1	0	102	408	307	1	4.83e-163	562	Giraffe_SNP18_03_SNP23.04_cytb
consensus_barcode01_Q15_0_9(215)	Cow_Type2_pseudogene?	85.668	307	44	0	102	408	307	1	2.48e-91	324	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_9(215)	Bushbuck_TS7145_cytb	85.668	307	44	0	102	408	307	1	2.48e-91	324	Bushbuck_TS7145_cytb
consensus_barcode01_Q15_0_9(215)	Greater_Kudu_TS06108_Type1_pseudogene?	85.342	307	45	0	102	408	307	1	1.16e-89	318	Greater_Kudu_TS06108_Type1_pseudogene?
consensus_barcode01_Q15_0_9(215)	Dik_Dik_MGR5_05_CBrevised_cytb	84.691	307	47	0	102	408	307	1	2.50e-86	307	Dik_Dik_MGR5_05_CBrevised_cytb
consensus_barcode01_Q15_0_11(324)	Elephant_TS0743_TS0744_cytb	88.599	307	35	0	100	406	307	1	2.43e-106	374	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_11(324)	Buffalo_SCA1747_SCA1749_cytb	84.539	304	39	6	107	406	300	1	1.94e-82	294	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_11(324)	Warthog_TS07135_TS06059_cytb	80.000	305	55	4	104	405	303	2	3.34e-60	220	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_11(324)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	79.461	297	53	6	113	405	294	2	3.37e-55	204	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_11(324)	Hyaena_Spotted_TS07055_SNP80.04_cytb	78.983	295	50	8	104	392	303	15	2.62e-51	191	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_12(210)	Elephant_TS0743_TS0744_cytb	86.971	307	40	0	100	406	307	1	5.29e-98	346	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_13(5585)	Elephant_TS0743_TS0744_cytb	96.743	307	10	0	101	407	1	307	4.32e-148	512	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_13(5585)	Aardwolf_SNP76_04_cytb	78.105	306	61	5	101	403	1	303	8.27e-51	189	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_14(101)	Hyaena_Spotted_TS07055_SNP80.04_cytb	91.531	307	26	0	99	405	1	307	2.37e-121	424	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_14(101)	Aardwolf_SNP76_04_cytb	85.761	309	40	3	99	405	1	307	2.47e-91	324	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_14(101)	White_tailed_Mongoose_TS06128_cytb	83.660	306	50	0	100	405	2	307	9.02e-81	289	White_tailed_Mongoose_TS06128_cytb
consensus_barcode01_Q15_0_14(101)	Elephant_TS0743_TS0744_cytb	83.117	308	42	6	99	401	1	303	9.08e-76	272	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_14(101)	Cow_Type1_cytb	80.195	308	59	2	99	405	1	307	5.55e-63	230	Cow_Type1_cytb
consensus_barcode01_Q15_0_15(81)	Buffalo_SCA1747_SCA1749_cytb	98.587	283	4	0	99	381	307	25	8.39e-145	501	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_15(81)	Cow_Type2_pseudogene?	87.900	281	34	0	99	379	307	27	1.16e-93	331	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_15(81)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	86.738	279	37	0	103	381	303	25	1.52e-87	311	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_15(81)	Roan_TS06105_cytb_ONT	85.159	283	42	0	99	381	307	25	1.98e-81	291	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_15(81)	Warthog_TS07135_TS06059_cytb	85.507	276	40	0	106	381	300	25	7.11e-81	289	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_16(73)	Elephant_TS0743_TS0744_cytb	89.068	311	29	2	100	410	2	307	1.46e-108	381	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_17(133)	Hyaena_Spotted_TS07055_SNP80.04_cytb	92.491	293	22	0	113	405	15	307	3.07e-120	420	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_17(133)	Buffalo_SCA1747_SCA1749_cytb	90.554	307	29	0	99	405	1	307	2.39e-116	407	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_17(133)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	83.828	303	49	0	100	402	2	304	9.02e-81	289	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_17(133)	Warthog_TS07135_TS06059_cytb	83.279	305	51	0	100	404	2	306	1.51e-78	281	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_17(133)	Zebra_TS07041_cytb_ONT	82.680	306	53	0	100	405	2	307	9.08e-76	272	Zebra_TS07041_cytb_ONT
consensus_barcode01_Q15_0_18(31)	Hyaena_Spotted_TS07055_SNP80.04_cytb	88.026	309	25	8	100	402	1	303	8.79e-101	355	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_18(31)	Elephant_TS0743_TS0744_cytb	86.319	307	42	0	100	406	1	307	1.14e-94	335	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_18(31)	Aardwolf_SNP76_04_cytb	84.211	304	46	2	100	402	1	303	1.94e-82	294	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_18(31)	Zebra_TS07041_Type2_pseudogene	81.034	290	53	2	114	402	15	303	5.56e-63	230	Zebra_TS07041_Type2_pseudogene
consensus_barcode01_Q15_0_18(31)	Zebra_TS07041_cytb_ONT	80.969	289	55	0	114	402	15	303	5.56e-63	230	Zebra_TS07041_cytb_ONT
consensus_barcode01_Q15_0_19(1814)	Elephant_TS0743_TS0744_cytb	96.743	307	10	0	100	406	307	1	4.31e-148	512	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_19(1814)	Aardwolf_SNP76_04_cytb	78.105	306	61	5	104	406	303	1	8.25e-51	189	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_20(32)	Buffalo_SCA1747_SCA1749_cytb	91.234	308	26	1	102	409	1	307	1.11e-119	418	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_20(32)	Giraffe_SNP18_03_SNP23.04_cytb	90.879	307	27	1	103	409	2	307	1.86e-117	411	Giraffe_SNP18_03_SNP23.04_cytb
consensus_barcode01_Q15_0_20(32)	Zebra_TS07041_cytb_ONT	85.668	307	43	1	103	409	2	307	8.99e-91	322	Zebra_TS07041_cytb_ONT
consensus_barcode01_Q15_0_20(32)	Roan_TS06105_pseudogene_ONT	85.390	308	44	1	102	409	1	307	1.16e-89	318	Roan_TS06105_pseudogene_ONT
consensus_barcode01_Q15_0_20(32)	Bushbuck_TS7145_cytb	84.691	307	46	1	103	409	2	307	9.05e-86	305	Bushbuck_TS7145_cytb
consensus_barcode01_Q15_0_21(113)	Hyaena_Spotted_TS07055_SNP80.04_cytb	92.182	307	24	0	100	406	1	307	1.10e-124	435	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_21(113)	Buffalo_SCA1747_SCA1749_cytb	90.785	293	27	0	114	406	15	307	6.70e-112	392	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_21(113)	Aardwolf_SNP76_04_cytb	87.419	310	33	5	100	406	1	307	1.14e-99	351	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_21(113)	Cow_Type2_pseudogene?	86.275	306	42	0	101	406	2	307	4.12e-94	333	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_21(113)	Cow_Type1_cytb	85.342	307	45	0	100	406	1	307	1.15e-89	318	Cow_Type1_cytb
consensus_barcode01_Q15_0_22(21)	Banded_mongoose_SNP132_03b_Type2_contamination	99.349	307	2	0	99	405	307	1	2.23e-161	556	Banded_mongoose_SNP132_03b_Type2_contamination
consensus_barcode01_Q15_0_22(21)	Leopard_TS6106_contamination	99.023	307	3	0	99	405	307	1	1.04e-159	551	Leopard_TS6106_contamination
consensus_barcode01_Q15_0_22(21)	Human_KX697454_Homo_sapiens_cytb	99.023	307	3	0	99	405	307	1	1.04e-159	551	Human_KX697454_Homo_sapiens_cytb
consensus_barcode01_Q15_0_22(21)	Greater_kudu_TS06108_Type2_contamination	99.023	307	3	0	99	405	307	1	1.04e-159	551	Greater_kudu_TS06108_Type2_contamination
consensus_barcode01_Q15_0_22(21)	Bat_eared_fox_SNP133_03_contamination	98.371	307	5	0	99	405	307	1	2.25e-156	540	Bat_eared_fox_SNP133_03_contamination
consensus_barcode01_Q15_0_23(48)	Warthog_TS07135_TS06059_cytb	92.157	306	24	0	101	406	2	307	3.95e-124	433	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_23(48)	Buffalo_SCA1747_SCA1749_cytb	92.333	300	23	0	100	399	1	300	1.84e-122	427	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_23(48)	Pig_cytb	86.275	306	42	0	101	406	2	307	4.13e-94	333	Pig_cytb
consensus_barcode01_Q15_0_23(48)	Pig_GU135693_Sus_scrofa	86.275	306	42	0	101	406	2	307	4.13e-94	333	Pig_GU135693_Sus_scrofa
consensus_barcode01_Q15_0_23(48)	Roan_TS06105_cytb_ONT	86.230	305	42	0	101	405	2	306	1.48e-93	331	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_24(87)	Elephant_TS0743_TS0744_cytb	92.508	307	23	0	100	406	1	307	2.06e-126	440	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_24(87)	Roan_TS06105_pseudogene_ONT	76.316	304	64	7	100	399	1	300	8.37e-41	156	Roan_TS06105_pseudogene_ONT
consensus_barcode01_Q15_0_24(87)	Hyaena_Striped_TS06029_cytb	76.393	305	62	8	101	400	2	301	8.37e-41	156	Hyaena_Striped_TS06029_cytb
consensus_barcode01_Q15_0_25(41)	Elephant_TS0743_TS0744_cytb	96.457	254	9	0	85	338	54	307	2.65e-120	420	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_25(41)	Aardwolf_SNP76_04_cytb	78.431	255	52	3	82	334	50	303	4.93e-43	163	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_26(992)	Elephant_TS0743_TS0744_cytb	90.879	307	28	0	100	406	1	307	5.14e-118	412	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_26(992)	Gazelle_Thomson_TS07103_TS07215_cytb	77.097	310	56	14	100	402	2	303	1.59e-43	165	Gazelle_Thomson_TS07103_TS07215_cytb
consensus_barcode01_Q15_0_26(992)	Roan_TS06105_pseudogene_ONT	78.226	248	50	4	100	345	1	246	9.57e-41	156	Roan_TS06105_pseudogene_ONT
consensus_barcode01_Q15_0_26(992)	Hyaena_Striped_TS06029_cytb	75.908	303	67	5	101	400	2	301	4.45e-39	150	Hyaena_Striped_TS06029_cytb
consensus_barcode01_Q15_0_28(64)	Buffalo_SCA1747_SCA1749_cytb	98.582	282	4	0	98	379	1	282	3.01e-144	499	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_28(64)	Cow_Type2_pseudogene?	87.234	282	36	0	99	380	2	283	6.99e-91	322	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_28(64)	Roan_TS06105_cytb_ONT	86.170	282	39	0	99	380	2	283	7.04e-86	305	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_28(64)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	86.170	282	39	0	99	380	2	283	7.04e-86	305	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_28(64)	Warthog_TS07135_TS06059_cytb	85.816	282	40	0	99	380	2	283	3.28e-84	300	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_29(43)	Giraffe_SNP18_03_SNP23.04_cytb	93.160	307	21	0	99	405	1	307	1.09e-129	451	Giraffe_SNP18_03_SNP23.04_cytb
consensus_barcode01_Q15_0_29(43)	Buffalo_SCA1747_SCA1749_cytb	89.216	306	33	0	100	405	2	307	4.02e-109	383	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_29(43)	Roan_TS06105_cytb_ONT	88.274	307	36	0	99	405	1	307	1.13e-104	368	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_29(43)	Cow_Type2_pseudogene?	87.948	307	37	0	99	405	1	307	5.24e-103	363	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_29(43)	Eland_MGR18_05_cytb	85.993	307	43	0	99	405	1	307	5.31e-93	329	Eland_MGR18_05_cytb
consensus_barcode01_Q15_0_30(15)	Buffalo_SCA1747_SCA1749_cytb	87.398	246	31	0	159	404	246	1	4.20e-79	283	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_30(15)	Gazelle_Thomson_TS07103_TS07215_cytb	81.781	247	41	4	159	403	246	2	3.36e-55	204	Gazelle_Thomson_TS07103_TS07215_cytb
consensus_barcode01_Q15_0_30(15)	Roan_TS06105_pseudogene_ONT	81.452	248	42	4	159	404	246	1	4.35e-54	200	Roan_TS06105_pseudogene_ONT
consensus_barcode01_Q15_0_30(15)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	84.536	194	30	0	210	403	195	2	7.28e-52	193	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_30(15)	Warthog_TS07135_TS06059_cytb	80.408	245	48	0	159	403	246	2	3.38e-50	187	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_31(27)	Hyaena_Spotted_TS07055_SNP80.04_cytb	100.000	307	0	0	101	407	1	307	9.09e-165	568	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_31(27)	Aardwolf_SNP76_04_cytb	89.902	307	31	0	101	407	1	307	4.54e-113	396	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_31(27)	White_tailed_Mongoose_TS06128_cytb	84.691	307	45	2	102	407	2	307	7.87e-86	305	White_tailed_Mongoose_TS06128_cytb
consensus_barcode01_Q15_0_31(27)	Zebra_TS07041_Type2_pseudogene	84.300	293	46	0	115	407	15	307	2.85e-80	287	Zebra_TS07041_Type2_pseudogene
consensus_barcode01_Q15_0_31(27)	Horse_MG001448_Equus_caballus_cytb	83.333	306	51	0	102	407	2	307	3.69e-79	283	Horse_MG001448_Equus_caballus_cytb
consensus_barcode01_Q15_0_32(1025)	Buffalo_SCA1747_SCA1749_cytb	98.697	307	4	0	100	406	1	307	4.25e-158	545	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_32(1025)	Cow_Type2_pseudogene?	86.928	306	40	0	101	406	2	307	1.66e-97	344	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_32(1025)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	86.093	302	42	0	101	402	2	303	6.03e-92	326	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_32(1025)	Roan_TS06105_cytb_ONT	85.621	306	44	0	101	406	2	307	7.79e-91	322	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_32(1025)	Warthog_TS07135_TS06059_cytb	85.284	299	44	0	101	399	2	300	6.07e-87	309	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_34(287)	Buffalo_SCA1747_SCA1749_cytb	87.829	304	29	6	99	398	1	300	4.08e-99	350	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_34(287)	Elephant_TS0743_TS0744_cytb	85.993	307	43	0	99	405	1	307	5.31e-93	329	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_34(287)	Warthog_TS07135_TS06059_cytb	80.984	305	52	4	100	401	2	303	3.31e-65	237	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_34(287)	Zebra_TS07041_cytb_ONT	79.801	302	61	0	100	401	2	303	3.34e-60	220	Zebra_TS07041_cytb_ONT
consensus_barcode01_Q15_0_34(287)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	80.135	297	51	6	100	392	2	294	1.55e-58	215	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_35(15513)	Buffalo_SCA1747_SCA1749_cytb	98.697	307	4	0	99	405	1	307	4.85e-158	545	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_0_35(15513)	Cow_Type2_pseudogene?	86.928	306	40	0	100	405	2	307	1.90e-97	344	Cow_Type2_pseudogene?
consensus_barcode01_Q15_0_35(15513)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	86.093	302	42	0	100	401	2	303	6.88e-92	326	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_0_35(15513)	Roan_TS06105_cytb_ONT	85.621	306	44	0	100	405	2	307	8.89e-91	322	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_35(15513)	Warthog_TS07135_TS06059_cytb	85.284	299	44	0	100	398	2	300	6.92e-87	309	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_36(320)	Hyaena_Spotted_TS07055_SNP80.04_cytb	100.000	307	0	0	101	407	1	307	1.04e-164	568	Hyaena_Spotted_TS07055_SNP80.04_cytb
consensus_barcode01_Q15_0_36(320)	Aardwolf_SNP76_04_cytb	89.902	307	31	0	101	407	1	307	5.19e-113	396	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_36(320)	White_tailed_Mongoose_TS06128_cytb	84.691	307	45	2	102	407	2	307	9.00e-86	305	White_tailed_Mongoose_TS06128_cytb
consensus_barcode01_Q15_0_36(320)	Zebra_TS07041_Type2_pseudogene	84.300	293	46	0	115	407	15	307	3.26e-80	287	Zebra_TS07041_Type2_pseudogene
consensus_barcode01_Q15_0_36(320)	Horse_MG001448_Equus_caballus_cytb	83.333	306	51	0	102	407	2	307	4.21e-79	283	Horse_MG001448_Equus_caballus_cytb
consensus_barcode01_Q15_0_37(361)	Elephant_TS0743_TS0744_cytb	96.454	282	10	0	101	382	1	282	3.08e-134	466	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_37(361)	Aardwolf_SNP76_04_cytb	80.242	248	45	3	101	346	1	246	3.48e-49	183	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_38(122)	Warthog_TS07135_TS06059_cytb	99.674	307	1	0	102	408	1	307	4.84e-163	562	Warthog_TS07135_TS06059_cytb
consensus_barcode01_Q15_0_38(122)	Pig_cytb	89.902	307	31	0	102	408	1	307	5.20e-113	396	Pig_cytb
consensus_barcode01_Q15_0_38(122)	Pig_GU135693_Sus_scrofa	89.902	307	31	0	102	408	1	307	5.20e-113	396	Pig_GU135693_Sus_scrofa
consensus_barcode01_Q15_0_38(122)	Roan_TS06105_cytb_ONT	86.275	306	42	0	102	407	1	306	4.14e-94	333	Roan_TS06105_cytb_ONT
consensus_barcode01_Q15_0_38(122)	Bushbuck_TS7145_cytb	85.294	306	45	0	102	407	1	306	4.16e-89	316	Bushbuck_TS7145_cytb
consensus_barcode01_Q15_0_40(19)	Elephant_TS0743_TS0744_cytb	96.743	307	10	0	140	446	1	307	5.35e-148	512	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_40(19)	Aardwolf_SNP76_04_cytb	78.105	306	61	5	140	442	1	303	1.02e-50	189	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_0_41(939)	Elephant_TS0743_TS0744_cytb	90.879	307	28	0	99	405	307	1	5.13e-118	412	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_0_41(939)	Roan_TS06105_pseudogene_ONT	76.393	305	62	9	106	405	300	1	9.55e-41	156	Roan_TS06105_pseudogene_ONT
consensus_barcode01_Q15_0_41(939)	Hyaena_Striped_TS06029_cytb	76.221	307	59	10	105	404	301	2	4.44e-39	150	Hyaena_Striped_TS06029_cytb
consensus_barcode01_Q15_2_0(235)	Elephant_TS0743_TS0744_cytb	96.743	307	10	0	448	754	307	1	8.72e-148	512	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_2_0(235)	Aardwolf_SNP76_04_cytb	78.105	306	61	5	452	754	303	1	1.67e-50	189	Aardwolf_SNP76_04_cytb
consensus_barcode01_Q15_2_1(27)	Buffalo_SCA1747_SCA1749_cytb	98.697	307	4	0	101	407	1	307	8.61e-158	545	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode01_Q15_2_1(27)	Elephant_TS0743_TS0744_cytb	96.743	307	10	0	461	767	1	307	8.74e-148	512	Elephant_TS0743_TS0744_cytb
consensus_barcode01_Q15_2_1(27)	Cow_Type2_pseudogene?	86.928	306	40	0	102	407	2	307	3.37e-97	344	Cow_Type2_pseudogene?
consensus_barcode01_Q15_2_1(27)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	86.093	302	42	0	102	403	2	303	1.22e-91	326	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode01_Q15_2_1(27)	Roan_TS06105_cytb_ONT	85.621	306	44	0	102	407	2	307	1.58e-90	322	Roan_TS06105_cytb_ONT
consensus_barcode02_Q15_0_0(37356)	Buffalo_SCA1747_SCA1749_cytb	99.023	307	3	0	100	406	1	307	1.04e-159	551	Buffalo_SCA1747_SCA1749_cytb
consensus_barcode02_Q15_0_0(37356)	Cow_Type2_pseudogene?	87.255	306	39	0	101	406	2	307	4.09e-99	350	Cow_Type2_pseudogene?
consensus_barcode02_Q15_0_0(37356)	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb	87.086	302	39	0	101	402	2	303	6.84e-97	342	Greater_Kudu_AF036280_Tragelaphus_strepsiceros_cytb
consensus_barcode02_Q15_0_0(37356)	Roan_TS06105_cytb_ONT	86.275	306	42	0	101	406	2	307	4.12e-94	333	Roan_TS06105_cytb_ONT
consensus_barcode02_Q15_0_0(37356)	Warthog_TS07135_TS06059_cytb	85.953	299	42	0	101	399	2	300	3.21e-90	320	Warthog_TS07135_TS06059_cytb
consensus_barcode02_Q15_0_1(11048)	Banded_mongoose_SNP132_03b_Type2_contamination	99.023	307	3	0	100	406	1	307	1.04e-159	551	Banded_mongoose_SNP132_03b_Type2_contamination
